id,beds,price,abstract,city,state,create_date,expire_date
16362997,1,3672,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:19:09.632571,06/09/2014 10:22:56.706889
16362712,1,1121,"Located in the heart of Hyde Park, East Park Tower is one of a series of hotel apartment buildings erected in the Hyde Park area between 1918 and 1929. This ten story Georgian style building features terra cotta trim, classical columns and Palladian windows. Other features include a series of balconies up the center bay of the south wing and a horizontal brick and terra cotta belt course at the top level.None",Chicago,IL,06/02/2014 10:17:02.453252,06/07/2014 10:18:28.916267
16363008,1,845,"  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Monday to Friday: 3:30 PM - 4:30 PM 

 The open house will meet at the rental office at 374 Lafontaine. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This bright three-storey walk up building offers spacious and freshly painted bachelor, one, and two bedroom apartments for rent in Ottawa. The apartments feature both newly renovated hardwood and laminate flooring and two appliance kitchens. 

 Acadia Apartments offer on-site laundry facilities, parking, and 24-hour emergency service. In a convenient location, the building is close to all amenities, including grocery, and shops and restaurants. These apartments near Ottawa University are ideal for new and current students. Commutes to work and school are made easy due to the building s proximity to the Highway 417, and bus route 14, with the Rideau Centre just a ten minute bus ride away. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access to the building 
 Two appliance kitchens 
 On-site laundry facilities 
 Outdoor parking available 
 24-hour emergency services 

  Also in Ottawa s East End Neighbourhood:  

  St Paul s Park 
 Freshco Grocery 
 Pizza Pizza, Dairy Queen  more! 
 Elementary  Secondary Schools 
 OC Transpo Transit routes 

  Please note: Other floor plans and unit types might be available. Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E. O.E.    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/02/2014 10:19:14.158263,06/28/2014 10:18:22.738479
16349162,0,895,"  SPECIAL!  Rent with us today and receive May Rent Free, PLUS choose your move-in bonus!* 

 
	 $500 Gift Card for Best Buy 
	 $500 Gift Card for Loblaws 
	 $500 Gift Card for IKEA 
 

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     SPECIAL!  Rent with us today and receive May Rent Free, PLUS choose your move-in bonus!* 

 
	 $500 Gift Card for Best Buy 
	 $500 Gift Card for Loblaws 
	 $500 Gift Card for IKEA 
 

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the n",Ottawa,ON,06/01/2014 10:17:14.853227,06/15/2014 10:16:49.921894
16501831,1,3217,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:23:34.232516,06/15/2014 10:17:47.098881
16481226,2,905,"  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Saturday and Sunday: 11 AM - 2 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Auburn Park Apartments is a professionally managed apartment building offering spacious one and two bedroom apartments for rent in London. The units were recently renovated complete with ceramic and hardwood floors, balconies, and three appliance kitchens. Balconies allow residents to enjoy the great views of the well-maintained courtyards and gardens. 

 The building features a new fitness centre, tennis courts, children s playground, seasonal pool, smart card laundry facilities, and basketball court. Residents can watch even a movie with friends or relax on their own in the newly installed movie theatre! 

 In a convenient Westmount location, these London apartment rentals are near to schools, shopping, restaurants, and park. Public transportation is nearby, allowing for easy access to all areas of the city. Parking is available for a monthly fee. 

  Building features include:  

  Fitness center 
 Tennis court 
 Seasonal pool 
 Smart card laundry facilities 
 Media room 
 Secure entranceways 
 On-site staff   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Saturday and Sunday: 11 AM - 2 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Auburn Park Apartments is a professionally managed apartment building offering spacious one and two bedroom apartments for rent in London. The units were recently renovated complete with ceramic and hardwood floors, balconies, and three appliance kitchens. Balconies allow residents to enjoy the great views of the well-maintained courtyards and gardens. 

 The building features a new fitness centre, tennis courts, children s playground, seasonal pool, smart card laundry facilities, and basketball court. Residents can watch even a movie with friends or relax on their own in the newly installed movie theatre! 

 In a convenient Westmount location, these London apartment rentals are near to schools, shopping, restaurants, and park. Public transportation is nearby, allowing for easy access to all areas of the city. Parking is available for a monthly fee. 

  Building features include:  

  Fitness center 
 Tennis court 
 Seasonal pool 
 Smart card laundry facilities 
 Media room 
 Secure entranceways 
 On-site staff   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Saturday and Sunday: 11 AM - 2 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Auburn Park Apartments is a professionally managed apartment building offering spacious one and two bedroom apartments for rent in London. The units were recently renovated complete with ceramic and hardwood floors, balconies, and three appliance kitchens. Balconies allow residents to enjoy the great views of the well-maintained courtyards and gardens. 

 The building features a new fitness centre, tennis courts, children s playground, seasonal pool, smart card laundry facilities, and basketball court. Residents can watch even a movie with friends or relax on their own in the newly installed movie theatre! 

 In a convenient Westmount location, these London apartment rentals are near to schools, shopping, restaurants, and park. Public transportation is nearby, allowing for easy access to all areas of the city. Parking is available for a monthly fee. 

  Building features include:  

  Fitness center 
 Tennis court 
 Seasonal pool 
 Smart card laun",London,ON,06/07/2014 10:17:26.789716,06/15/2014 10:18:32.861657
16501820,1,3364,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:23:13.019064,06/15/2014 10:19:14.027604
17703629,1,1305,"
 
 Come visit your new home! Open house hours: 
 

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 335 Metcalfe is a four-storey walk up building in an excellent downtown location which offers both 1 and 2 bedroom apartments for rent in Ottawa. The upgraded units feature freshly painted walls, hardwood floors throughout, and two or three appliance kitchens. The building itself offers numerous amenities to residents including secure entrance ways, 24-hour emergency service, parking, and on-site laundry facilities. 

 In the middle of Ottawa s centertown core, these rental apartments offer the perfect mix of heritage character and modern living. Close to all downtown amenities, yet situated on a quiet street, 335 Metcalfe is an ideal location for those looking for an apartment for rent for centertown living. Near to a variety of shops, restaurants and nightlife on both Elgin and Bank street, the best of Ottawa s downtown community is close at hand. With easy access to the 417 and just a short way to the University of Ottawa, the building is a perfect location for both students and working professionals. 

 
 Enjoy all the perks of apartment living along with these features and amenities: 
 

  Secure access building 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Parking 
 24-hour emergency service 

   
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
 
 
 Come visit your new home! Open house hours: 
 

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 335 Metcalfe is a four-storey walk up building in an excellent downtown location which offers both 1 and 2 bedroom apartments for rent in Ottawa. The upgraded units feature freshly painted walls, hardwood floors throughout, and two or three appliance kitchens. The building itself offers numerous amenities to residents including secure entrance ways, 24-hour emergency service, parking, and on-site laundry facilities. 

 In the middle of Ottawa s centertown core, these rental apartments offer the perfect mix of heritage character and modern living. Close to all downtown amenities, yet situated on a quiet street, 335 Metcalfe is an ideal location for those looking for an apartment for rent for centertown living. Near to a variety of shops, restaurants and nightlife on both Elgin and Bank street, the best of Ottawa s downtown community is close at hand. With easy access to the 417 and just a short way to the University of Ottawa, the building is a perfect location for both students and working professionals. 

 
 Enjoy all the perks of apartment living along with these features and amenities: 
 

  Secure access building 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Parking 
 24-hour emergency service 

   
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
None",Ottawa,ON,08/04/2014 14:07:36.244713,08/24/2014 10:16:53.554878
17003636,2,2173,"Rich, deep red and brown brick, varying in color, provide a dynamic backdrop for this property, accentuating the majestic Italianate entry. Exterior windows, highlighted by limestone, stand out against a brick exterior that curves to reveal a cozy, landscaped courtyard, just a short walk from the Midway Plaisance and the University of Chicago.None",Chicago,IL,06/28/2014 10:18:22.566752,08/04/2014 14:07:55.733202
17703641,2,2195,"Out of this world loft style two bedroom plus den, one bath in the heart of the Southport Corridor and steps from the Music Box Theater features wood floors, cathedral ceilings, central air, in unit laundry, chef's kitchen with granite counters and top line appliances, large bedrooms, new bath, separate living and dining rooms, great closet space, enclosed porch, deck and steps from bars, restaurants, shopping and more!None",Chicago,IL,08/04/2014 14:07:52.298276,
17703643,3,2400,"Spectacular three bedroom, one bath in Lincoln Park walkup features hardwood floors throughout, separate living and dining rooms, new kitchen with dishwasher, new bath, central air, parking available, laundry, cathedral ceilings, great closet space, dogs OK, tall ceilings, close to DePaul, restaurants, bars, shopping, el and and more!None",Chicago,IL,08/04/2014 14:07:55.310564,08/25/2014 10:16:28.22544
17703645,3,2250,"Spectacular three bedroom, one bath in Buena Park walkup features large bedrooms, separate living and dining rooms, hardwood floors, new kitchen, dishwasher, new bath, laundry, decorative fireplace, storage, tall ceilings, great closet space, lose to el, shops, bars, restaurants and Wrigley Field!None",Chicago,IL,08/04/2014 14:07:57.113892,08/25/2014 10:16:14.670568
17703647,0,850,"Spacious studio loft in Arcadia Terrace features central air, updated kitchen and ceramic tile bath, woodburning fireplace, good storage/closet space, garage parking available, short walk to Whole Foods, Target, Devon restaurant district!None",Chicago,IL,08/04/2014 14:08:00.487053,08/22/2014 10:16:04.701749
17703648,3,2175,"Awesome three bedroom, one bath in Wrigleyville walkup near Wayne & Grace features central air, hardwood floors,  large separate living and ding rooms, new kitchen, dishwasher, new bath, laundry, cable, private deck, easy street parking, tall ceilings, great closet space, close to Wrigley, shops, restaurants, bars and shopping!None",Chicago,IL,08/04/2014 14:08:01.364489,08/25/2014 10:16:31.435394
16362784,1,3427,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:32.383211,06/15/2014 10:16:46.13923
16362941,1,3027,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:18:40.477148,06/15/2014 10:17:26.141305
16722123,1,1191,"Standing out on the corner lot, this property alternates projected bay windows with recessed facades lined with the maximum amount of openings to usher in light and fresh air. The simple brick and limestone design evoking the sense of a quaint European village contrasts with the modern entryway, situated close to both Lake Michigan and public transportation into the city.None",Chicago,IL,06/15/2014 10:17:45.571475,06/20/2014 10:51:37.982622
16722118,3,1501,"Located on the shady residential street named for Paul Cornell, who began the development of Hyde Park in 1853, Cornell Terrace displays the material sensuality of the era in which it was built. Creamy sandstone details contrast with the red brick facade, with entries and windows marked by keystones characteristic of early 1920's Chicago architecture. Colorful foliage along the landscaped entry completes the picturesque palette. While a (limited) gated parking lot enhances the convenience of the buildings proximity to major highways, public transportation is also nearby.None",Chicago,IL,06/15/2014 10:17:18.02793,06/20/2014 10:51:16.113103
16722119,3,2162,"Situated along 56th Street and University Avenue, 1154 East 56th Street apartments are just steps from the University of Chicago. Residents of this inviting building can conveniently access all Hyde Park has to over including Lake Michigan, diverse shops and restaurants, Washington and Jackson Park, science and cultural museums, just to name a few.None",Chicago,IL,06/15/2014 10:16:56.401738,06/22/2014 10:19:25.523417
16362810,1,3212,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:40.841667,06/15/2014 10:17:08.328524
16722120,3,1475,"Parmer Place Apartment Homes is the premier apartment community in the Tech Ridge area of North Austin, Texas. Parmer Place Apartment Homes offers contemporary apartment homes that feature nine-foot ceiling with crown moulding, chef kitchens with black appliances and built-in microwaves. Spacious bathrooms with garden tubs, bedrooms with oversized walk-in closets and private entrances for every apartment home, are what make this Tech Ridge apartment community special. With a unique central location, Parmer Place Apartment Homes is close to shopping, dining, entertainment, and activities at the nearby Shops at Tech Ridge, Walnut Creek Metropolitan Park, and Connally Stadium. Key Austin employment centers such as Dell and Samsungare only minutes away. Located on Dessau Road, Parmer Place Apartment Homes offers easy access the Tech Ridge Center, I-35 Freeway, and downtown Austin. Discover luxury and convenience at Parmer Place Apartment Homes in Austin, Texas.None",Austin,TX,06/15/2014 10:16:50.55448,06/17/2014 10:18:32.372665
16722122,2,1269,"Located in Sugar Land, Texas, the Enclave at Woodbridge Apartments is a rare and special place where the comforts and technology of today exist in a peaceful suburban atmosphere. Enclave at Woodbridge gives you the best of both worlds. Our community maintains the comfort and luxury of an impeccably designed home, but is conveniently located within easy reach of world-class shopping, dining, and entertainment. Enclave at Woodbridge apartments offers one, two and three bedroom apartment homes featuring oversized Roman bathtubs, gourmet kitchens with built-in microwaves, and washer and dryer connections. Enjoy our state-of-the-art fitness center, relax in our resort-style pool, or choose from a game of pool in the billiard room or on the sand volleyball court. Come experience the best that Sugar Land has to offer. Visit the Enclave at Woodbridge Apartments today, and you will surely want to make us your destination home!  None",Sugar Land,TX,06/15/2014 10:17:35.11843,06/16/2014 10:19:42.479204
16694819,1,820,"Nestled in the quaint community of Gresham, Oregon, Parkside Apartment Homes, offers spacious 1, 2 and 3 bedroom apartment homes with private patios and decks, attached storage rooms, and cozy woodburning fireplaces. Just recently renovated, Parkside Apartments features amenities such as a seasonal swimming pool, year round spa, 24-Hour Fitness Center, and a brand new playground. With easy access to highway 26, the gateway to Mount Hood recreation areas, Parkside Apartments has the perfect location for shopping, restaurants, Mount Hood Community College, Gradin Sports Park and award winning Hogan Cedar Elementary School. Experience the best Gresham has to offer; visit Parkside Apartments today!None",Gresham,OR,06/14/2014 10:17:57.626127,06/15/2014 10:17:40.772238
16501920,2,4580,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:24:43.059043,06/15/2014 10:18:39.496212
16501761,1,2702,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:22:44.818786,06/15/2014 10:18:18.918185
17600639,2,1250,"Affordable two bedroom, one bath coach house in Lakeview features new flooring, new kitchen cabinets and sin, brand new bath, large combination living and dining room, spacious bedroom, good closet space, cable ready, updated kitchen, laundry and easy street parking!None",Chicago,IL,07/28/2014 10:17:58.403105,08/04/2014 14:08:18.288722
17313252,1,940," 
 Rent today and receive 4 months of FREE Internet and TV service provided by Bell* (with 12 month contract) with TMN and HBO included! 

  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Saturday: 11 AM - 3 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 At Avalon on the Parkway in Guelph, ON, luxurious condo-like suites and impressive building amenities offer something for everyone. Young professionals, families and mature adults love that Avalon on the Parkway offers condo-like amenities with the ease and affordability of apartment living. 

 Come and enjoy our newly renovated bachelor, one, two and three-bedroom apartment suites. 

  Apartment Features  

 
	 Balcony 
	 Carpet 
	 In-suite Storage 
	 Great Views 
	 Renovated Kitchen 
	 Freshly Painted Units 
 

  Building Amenities  

 
	 24 Hour Emergency Service 
	 Courtyard / Gardens 
	 Elevator 
	 Fitness Center 
	 Laundry Facilities 
	 On Site Staff 
	 Pool 
	 Media Room 
	 Secure Entrance 
	 Storage 
	 Visitor Parking 
	 Upgraded Common Areas 
	 Rental Office 
	 Tennis Court 
	 Basketball Court 
	 Convenient Location 
 

  Area Attractions  

 
	 Shoppers DrugMart 
	 No Frills 
	 Food Basics 
	 Petsmart 
	 Willow West Mall 
	 Winners 
	 Leons 
	 Moores 
	 Cineplex Odeon 
	 Zehrs 
	 Beer Store 
	 LCBO 
	 Costco 
	 RBC 
	 Petro Canada / Esso stations 
	 Turlte Jacks 
	 Stone Road Mall 
	 Margaret Green Park: licenced off-leash dog park 
	 Good Life Fitness 
 

  To learn more about CLV Group and our apartments for rent in Guelph, please watch our informative video!  

  Please feel free to call our rental agent for more information or to set up a viewing.  

 *E.  . O. E. Ask a rental agent for details. Limited time only, or while supplies last. Offer valid on select suites.  Offer valid on approved applications only. Offer requires 12 month contract with Bell services. Immediate and August 1 st , 2014 move-ins only. 
   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E    
 Rent today and receive 4 months of FREE Internet and TV service provided by Bell* (with 12 month contract) with TMN and HBO included! 

  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Saturday: 11 AM - 3 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 At Avalon on the Parkway in Guelph, ON, luxurious condo-like suites and impressive building amenities offer something for everyone. Young professionals, families and mature adults love that Avalon on the Parkway offers condo-like amenities with the ease and affordability of apartment living. 

 Come and enjoy our newly renovated bachelor, one, two and three-bedroom apartment suites. 

  Apartment Features  

 
	 Balcony 
	 Carpet 
	 In-suite Storage 
	 Great Views 
	 Renovated Kitchen 
	 Freshly Painted Units 
 

  Building Amenities  

 
	 24 Hour Emergency Service 
	 Courtyard / Gardens 
	 Elevator 
	 Fitness Center 
	 Laundry Facilities 
	 On Site Staff 
	 Pool 
	 Media Room 
	 Secure Entrance 
	 Storage 
	 Visitor Parking 
	 Upgraded Common Areas 
	 Rental Office 
	 Tennis Court 
	 Basketball Court 
	 Convenient Location 
 

  Area Attractions  

 
	 Shoppers DrugMart 
	 No Frills 
	 Food Basics 
	 Petsmart 
	 Willow West Mall 
	 Winners 
	 Leons 
	 Moores 
	 Cineplex Odeon 
	 Zehrs 
	 Beer Store 
	 LCBO 
	 Costco 
	 RBC 
	 Petro Canada / Esso stations 
	 Turlte Jacks 
	 Stone Road Mall 
	 Margaret Green Park: licenced off-leash dog park 
	 Good Life Fitness 
 

  To learn more about CLV Group and our apartments for rent in Guelph, please watch our informative video!  

  Please feel free to call our rental agent for more information or to set up a viewing.  

 *E.  . O. E. Ask a rental agent for details. Limited time only, or whi",Guelph,ON,07/14/2014 11:00:21.031113,08/04/2014 14:08:30.839859
16694854,3,1405,"Reston Glen Apartments is located in the heart of one of the most vibrant areas of Northern Virginia, placing you right in the middle of the Dulles Tech Corridor and historic charm. Living at Reston Glen Apartments is filled with thoughtful features for living well. Amenities include BBQ areas for spontaneous get-togethers, a playground for children to frolic around, a state-of-the-art fitness center and jogging and biking trails for your leisure. Surrounded by exceptional shopping, dining and entertainment, Reston Glen Apartments provides all that you need to feel right at home.None",Reston,VA,06/14/2014 10:18:19.526366,06/20/2014 10:52:07.554929
16481241,2,1975,"  Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This beautifully restored turn of the century Victorian home in the Golden Triangle offers a 1 bedroom apartment for rent August 1st. This spacious apartment boasts hardwood floors, a large dining room, and a newly renovated bathroom. It also comes complete with a fridge, stove, and dishwasher, and an in-suite washer dryer combo. Parking is available for a monthly fee. 

 Located in the heart of downtown Ottawa, these rental apartments are surrounded by famous landmarks such as the Rideau Canal, Parliament Hill, and trendy Elgin Street. Within walking distance of restaurants, coffee shops, schools, shopping, churches, and much more, you are never far from any of life s major necessities. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Five appliances 
 Air conditioning 
 In-Suite laundry facilities 
 24-hour emergency service 
 Secure entranceways 

  *Please note, this apartment is unfurnished    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This beautifully restored turn of the century Victorian home in the Golden Triangle offers a 1 bedroom apartment for rent August 1st. This spacious apartment boasts hardwood floors, a large dining room, and a newly renovated bathroom. It also comes complete with a fridge, stove, and dishwasher, and an in-suite washer dryer combo. Parking is available for a monthly fee. 

 Located in the heart of downtown Ottawa, these rental apartments are surrounded by famous landmarks such as the Rideau Canal, Parliament Hill, and trendy Elgin Street. Within walking distance of restaurants, coffee shops, schools, shopping, churches, and much more, you are never far from any of life s major necessities. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Five appliances 
 Air conditioning 
 In-Suite laundry facilities 
 24-hour emergency service 
 Secure entranceways 

  *Please note, this apartment is unfurnished    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/07/2014 10:17:38.846235,06/15/2014 10:17:36.309904
16674754,3,1731,"This long, narrow courtyard building both stands out and complements its neighbors: The yellow brick facade contrasts with the surrounding red, yet it reflects the same clean design and geometric details produced during the Arts & Craft movement. As a tribute to classic architecture, Greek pediments top the projected window bays. The courtyard, which brings natural light and fresh air to the buildings interiors, provides a private, landscaped respite to welcome you home.None",Chicago,IL,06/13/2014 10:17:18.424575,06/15/2014 10:18:29.812072
16362745,1,3437,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:17.022978,06/15/2014 10:18:21.899364
16722121,2,845,"Located in the Westchase District of Houston, Texas, the Aberdeen Apartments is a magnificent community where tranquility and comfort are a way of life. At the Aberdeen Apartments, you can relax by one of our three sparkling swimming pools, go for a swim, exercise in our 24 hour state-of-the-art fitness center, or join friends and neighbors for a game of tennis or sand volleyball. The Aberdeen Apartments features 14 distinctive floor plans designed for style and comfort. Conveniently located on Richmond Avenue between Briapark and Gessner, the Aberdeen Apartments is just moments away from shopping, entertainment, and a variety of restaurants. Experience all this and much more. Call The Aberdeen Apartments your home, today!None",Houston,TX,06/15/2014 10:17:34.712087,06/21/2014 10:18:32.14066
16481215,2,975,"  SPECIAL! Rent with us today and receive  off April s rent!  

 This four-storey walk-up building is in an excellent East of downtown location and offers one and two bedroom apartments for rent in Ottawa. The bright and spacious units feature freshly painted walls, hardwood floors, two appliance kitchens, and multiple closets for ample storage. 

 In an excellent East Ottawa location, these rental apartments are within steps of many conveniences, including restaurants, shopping, and public transportation (bus routes 2, 3,  14.). 

  Building features include:  

  Hardwood flooring 
 Freshly painted walls 
 In-suite laundry facilities 
 Eat-in kitchen 
 24- hour emergency service 
 Secure access entranceways 
 Outdoor parking available ($60) 

  Please note: Other floor plans and unit types might be available. Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E. O.E.    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/07/2014 10:17:17.074577,06/15/2014 10:17:35.535709
16659826,2,1250,"  Spring into June Savings! Get June  OFF!  

 This quiet and well-maintained building offers one and two bedroom apartments for rent in Burlington s downtown core. A six floor residential apartment complex, the building features newly renovated suites that boast ample natural light, refinished hardwood flooring, new porcelain flooring, renovated bathrooms and upgraded kitchens. 

 These Burlington apartment rentals are just a short walk away from the GO Transit Station and is minutes from the QEW, making commutes to work or school easily accessible. Numerous amenities and conveniences are nearby on Brant Street including restaurants, boutiques, grocery, medical facilities, and religious institutions. 

  Building features include:  

  24-hour emergency service 
 Secure entranceways 
 Fitness center 
 Parking 
 On-site laundry facilities   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Burlington,ON,06/12/2014 10:19:21.259571,06/15/2014 10:18:50.163083
