id,beds,price,abstract,city,state,create_date,expire_date
17283881,3,1795," This three-storey walk-up building just off of Bank Street offers 1, 2, and 3 bedroom rental apartments. The units feature freshly painted walls, hardwood, ceramic, and carpet flooring, and either a 2 or 3 appliance kitchen. The building itself offers on-site laundry facilities, secure entranceways, and 24-hour emergency services. Parking is also available, or street parking may be acquired through the City of Ottawa. 

 Located in the heart of Ottawa s trendy Glebe neighbourhood, just off of Bank Street, this rental property is just a short walk to the Rideau Canal, to Bank Street, and to numerous public parks. Also nearby are grocery stores, fashion boutiques and a variety of restaurants. Also, the building s close proximity to public transportation and the Highway 417 make commutes to work and school convenient. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure entranceways 
 Renovated units 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Outdoor parking available 
 24-hour emergency service   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E    This three-storey walk-up building just off of Bank Street offers 1, 2, and 3 bedroom rental apartments. The units feature freshly painted walls, hardwood, ceramic, and carpet flooring, and either a 2 or 3 appliance kitchen. The building itself offers on-site laundry facilities, secure entranceways, and 24-hour emergency services. Parking is also available, or street parking may be acquired through the City of Ottawa. 

 Located in the heart of Ottawa s trendy Glebe neighbourhood, just off of Bank Street, this rental property is just a short walk to the Rideau Canal, to Bank Street, and to numerous public parks. Also nearby are grocery stores, fashion boutiques and a variety of restaurants. Also, the building s close proximity to public transportation and the Highway 417 make commutes to work and school convenient. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure entranceways 
 Renovated units 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Outdoor parking available 
 24-hour emergency service   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,07/12/2014 10:17:00.751518,07/19/2014 10:16:17.904426
17283864,2,1560,"  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific detai",Ottawa,ON,07/12/2014 10:16:31.34101,07/19/2014 10:16:34.071861
17297866,2,999," This sixty-five suite, five-storey apartment complex is located just north of downtown, and offers one, two, and three bedroom apartments for rent in Niagara Falls. The spacious units feature new laminate and carpet flooring, newly renovated bathrooms, a large, well-manicured yard and wide balconies. Building features include a fitness center, laundry facilities, a newly renovated lobby, elevators, visitor parking, and secure entranceways. 

 In a convenient location, these Niagara Falls apartment rentals are located near all the amenities residents need including schools, shopping, and entertainment. Just a five minute drive to Highway 405 and public transportation, the location allows for easy commutes to work or school. Residents may also enjoy storing their bicycled in the building s complimentary storage area during winter months. On-site staff provides professional management and ensures a consistently high level of maintenance and customer service. 

  Building features include:   

  Newly upgraded lobby 
 24-hour emergency service 
 Elevator 
 Fitness center 
 On-site laundry 
 Bicycle storage 
 Secure entranceways 
 Visitor parking 
 Video surveillance 
 On-site staff 
 Storage facilities   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Niagara Falls,ON,07/13/2014 10:17:27.836055,07/19/2014 10:17:04.719909
17240158,2,1519,"HOW WILL YOU CHOOSE TO LIVE.... Looking for the ideal Las Colinas luxury apartment lifestyle? You belong where the location is outstanding. Where friendliness is part of the charm. And where exceptional features like a private clubhouse with media lounge, fitness center with yoga & meditation studio and business center make your community a wonderful place to call home. Take a look at Alta Lakeshore Lofts. Stroll around the lake. Meet the people. See the difference.


Community Amenities

    Custom Amenity
    24-Hour Fitness Center with Strength and Cardio            Training Zones
    Additional storage spaces available
    Controlled-Access Parking Garages
    Cyber Cafe Including Wireless Internet Access
    Easy stroll along the lakeside promenade
    Game Room with Billiards
    Landscaped courtyards
    Media Lounge
    Private Clubhouse with Entertaining Kitchen and Wrap-Around Bar
    Two Resort-Style Pools for Sunning, Swimming, and Socializing
    Yoga and Meditation Studio

Apartment Amenities

    Art Niches
    Built-In Computer Desks with Bookshelves *
    Conveniently Pre-Wired for High-Speed Data/Phone/Cable
    Full-Size Washer and Dryer Included
    Granite counter-tops in kitchen and bathroom
    Kitchen islands with built-in cooktops*
    Kitchen Pantry
    Loft-Style Bedrooms*
    Luxurious Carpet in Bedrooms
    Microwave
    Patio/Balcony
    Relaxing Soaking Tubs or Walk-In Showers
    Sealed Concrete Floors Throughout
    Sleek Maple Cabinetry
    Spacious Sunroom or Study *

A quick legal notice: All pricing and promotions subject to change without notice.  
Please call the leasing office for daily rates and specials!None",Irving,TX,07/10/2014 10:19:35.044736,07/13/2014 10:16:58.0275
17238081,1,1255,"PLEASE DO NOT CALL. To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/323-213-central-la/pl4360/?utm_source=GTMA_medium=Ad_campaign=4360

Or send us your email address. If you do not provide an email address we have no way to respond back.

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

1 BEDROOM + 1 BATHROOM
Prime BEVERLY HILLS Location
Real Hardwood Floors
Bungalow Style Charmer

*Good Credit Required
*Easily Documented Proof of Income Required (at least 3x the rent)
*Owner does not accept cosigners

Property ID CODE: PL4360
Please refer to this code when contacting us about this beautiful unit.

1-Story Structure (Nobody Living Above You)
2 Private Entrances (Front & Rear)
Laundry On-Site
Gated Property
Abundant Natural Light
Classic Tile Work in the Kitchen & Bathroom
Plenty of Closet Space
Newer Kitchen Appliances Included

*Street Permit Parking*
*Sorry No Pets*

Excellent Beverly Hills location   90211
Easy access to Century City, Cedars Sinai, West Hollywood, The Grove, Miracle Mile, Pico-Robertson, etc.

PLEASE DO NOT CALL. To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/323-213-central-la/pl4360/?utm_source=GTMA_medium=Ad_campaign=4360

Or send us your email address. If you do not provide an email address we have no way to respond back.

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

None",Beverly Hills,CA,07/10/2014 09:07:06.20434,07/22/2014 10:16:07.889892
16851571,2,2450,"Call us at (323) 937-7001 for more information or to schedule a tour.

Museum Gardens is nestled in the heart of Miracle Mile.  We offer luxurious one, two and three bedroom floor plans with signature loft plans, a list of community amenities, and the quality lifestyle you deserve.  

Museum Gardens features serene interior courtyards, a refreshing pool and relaxing spa, barbecue grilling areas for entertaining as well as a state-of-the-art fitness center and dedicated gated subterranean parking.

Community Amenities: 
Assigned parking available
Garage lot 
Package receiving
Near public transit
Rooftop spa
Minutes from Downtown LA
Washer & Dryer in every home
Comfortable reading lounge
2 Fitness center
On-site management
24-hour Management
24-hour Availability
24-hour Emergency Maintenance
Granite countertops
Limited access entry
Convenient On-site Retailers
Pool with sundeck
Ask about flexible lease terms

Call us at (323) 937-7001 for more information or to schedule a tour.


Pet Policy: Cats and dogs allowed. Cat fees are $35 with a $300 deposit and dogs are $50 with a $500 deposit with a max of 2 pets allowed. No weight limit. Breed restrictions apply.

Conveniently located on Wilshire Blvd. and Detroit St. just one block west of La Brea Ave., our premier location ensures endless possibilities to engage in local activities and festivities.  We have a walk score of 91 and we're just steps away from shopping, fine dining, and trendy LA destinations, such as The Grove, Farmers Market, Beverly Center, and Museum Row.  With Starbucks, Robeks and Subway right downstairs, Museum Gardens supplies every reason to call us home!

Some restrictions may apply. Please contact leasing office for details.

Museum Gardens, 5353 Wilshire Metro, 5353 Wilshire Blvd, Los Angeles, CA 90036, Wilshire Boulevard, Central LA, Mid-City, Miracle Mile, Koreatown, Culver City, LAX, Luxury Apartments in LA, LA Apartments, Central Los Angeles, Beverly Hills, Melrose, Olympic, Pet friendly, Washer and dryer, Dogs, Cats ~*~None",Los Angeles,CA,06/21/2014 05:22:26.383574,08/31/2014 10:16:44.606847
17297869,2,1795,"Two bedroom, two bath Rehab in Wrigleyville walkup features modern, updated kitchen, ceramic tile bath, hardwood floors throughout, central heat and air, gas fireplace, laundry room, close to transportation and more!!None",Chicago,IL,07/13/2014 10:17:32.659777,07/19/2014 10:15:48.959215
17297862,1,1305,"  Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 335 Metcalfe is a four-storey walk up building in an excellent downtown location which offers both 1 and 2 bedroom apartments for rent in Ottawa. The upgraded units feature freshly painted walls, hardwood floors throughout, and two or three appliance kitchens. The building itself offers numerous amenities to residents including secure entrance ways, 24-hour emergency service, parking, and on-site laundry facilities. 

 In the middle of Ottawa s centertown core, these rental apartments offer the perfect mix of heritage character and modern living. Close to all downtown amenities, yet situated on a quiet street, 335 Metcalfe is an ideal location for those looking for an apartment for rent for centertown living. Near to a variety of shops, restaurants and nightlife on both Elgin and Bank street, the best of Ottawa s downtown community is close at hand. With easy access to the 417 and just a short way to the University of Ottawa, the building is a perfect location for both students and working professionals. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access building 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Parking 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 335 Metcalfe is a four-storey walk up building in an excellent downtown location which offers both 1 and 2 bedroom apartments for rent in Ottawa. The upgraded units feature freshly painted walls, hardwood floors throughout, and two or three appliance kitchens. The building itself offers numerous amenities to residents including secure entrance ways, 24-hour emergency service, parking, and on-site laundry facilities. 

 In the middle of Ottawa s centertown core, these rental apartments offer the perfect mix of heritage character and modern living. Close to all downtown amenities, yet situated on a quiet street, 335 Metcalfe is an ideal location for those looking for an apartment for rent for centertown living. Near to a variety of shops, restaurants and nightlife on both Elgin and Bank street, the best of Ottawa s downtown community is close at hand. With easy access to the 417 and just a short way to the University of Ottawa, the building is a perfect location for both students and working professionals. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access building 
 Two or three appliance kitchens 
 On-site laundry facilities 
 Parking 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,07/13/2014 10:17:07.394987,07/20/2014 10:17:09.009939
17297864,3,2500,"Immaculate ranch home on cul de sac in quiet neighborhood near Lone Tree Golf Course and other amenities. Convenient to Park Meadows, C-470, and I-25. 3 bedrooms, 2 baths. Great room with vaulted ceiling. Kitchen with nook, stove/oven/microwave, refrigerator, and dishwasher. Dining room. Main floor laundry room, tub sink, and washer amp;amp; dryer. Ceiling fans throughout. Many windows for open and light feel. Gas furnace, central air conditioning, central humidifier. Newly painted interior and exterior. Newly carpeted. Newly refinished wood floors. Central security system. 3 car garage. Wood back deck with gas grill. Wood front porch. Fenced yard. Automatic sprinkler system. Full unfinished basement for storage.None",Lone Tree,CO,07/13/2014 10:17:14.982406,07/19/2014 10:16:21.740629
17297865,1,845,"  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 3:30 PM 

 The open house will meet at the rental office at 374 Lafontaine. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Acadia Apartments offers an ideal location for residents of all ages. An easy stroll to dining and shopping options, minutes from the Queensway and tucked in the charming Vanier neighbourhood, we offer something for everyone. When you live at Acadia Apartments you get used to having all your needs met quickly and easily thanks to a unique combination of location, convenience and must-have features. 

 We offer bachelor, one- and two-bedroom apartments, newly-renovated kitchens and bathrooms, beautiful hardwood floors throughout, and a central location in the Vanier neighbourhood. 

  Apartment Features  

 
	 Carpet and Hardwood Floors 
	 Eat-In Kitchen 
	 Renovated Kitchen/Bathroom 
	 Freshly Painted 
 

  Building Amenities  

 
	 24 Hour Emergency Service 
	 Crime Free Certified Building 
	 Family Friendly 
	 On Site Laundry Facilities 
	 On Site Staff 
	 Pet Friendly 
	 Rental Office 
 

  Area Attractions  

 
	 Canada Science and Technology Museum 
	 Conroy Pit 
	 Elmvale Shopping Centre 
	 St Laurent Shopping Centre 
	 Trainyards Shopping Centre 
	 The Ottawa Athletic Club 
	 The Athletic Club 
 

  Please feel free to contact our rental agent for more information or to set up a viewing.  

  Please note: Other floor plans and unit types might be available. Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E. O.E.     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,07/13/2014 10:17:16.550911,08/04/2014 14:08:02.848229
17658230,2,2095,"PLEASE DO NOT CALL. Send us your EMAIL ADDRESS. If you do not provide an email address we have no way to respond back.

To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/hollywood-west-hollywood-the-grove-silverlake/pl4390/?utm_source=GTMA_medium=Ad_campaign=4390

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

2 BEDROOM + 1 BATHROOM
Prime West Hollywood Location
Beautifully Updated
Reserved Parking Included
Real Hardwood Flooring

PROPERTY ID CODE: PL4390
Please refer to this code when contacting us about this unit.

Spacious Layout
Bright Upper Unit
Air Conditioning
Beautiful Hardwood Flooring
Stunning Marble Bathroom
Impressive Kitchen
Updated Cabinetry
Tile Countertops
All Kitchen Appliances Included
Stove & Refrigerator
Dishwasher
Custom Closets
Ceiling Fans
Fantastic Attention to Detail
Friendly Owners
Sorry, No Pets

GOOD CREDIT & INCOME ARE REQUIRED TO QUALIFY
NO CO-SIGNERS PLEASE

Prime Location Near West Hollywood, The Grove, Farmers Market, Beverly Hills!
Easy Access to Downtown L.A., Hancock Park, Miracle Mile, West Hollywood, Melrose, etc.

Available to View by Appointment Only

PLEASE DO NOT CALL. Send us your EMAIL ADDRESS. If you do not provide an email address we have no way to respond back.

To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/hollywood-west-hollywood-the-grove-silverlake/pl4390/?utm_source=GTMA_medium=Ad_campaign=4390

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMANone",West Hollywood,CA,07/31/2014 07:08:29.573018,08/09/2014 10:15:56.765227
17380053,0,1025,,Dallas,TX,07/17/2014 10:22:59.312653,08/25/2014 10:16:32.593377
17796067,2,963,"Ideally located just minutes from downtown Kansas City and Westport, this corner property projects the simple geometry of the 1950's architecture, offering clean lines against an alternating brick backdrop. Expansive windows usher in generous light, providing views of the bustling neighborhood including Hyde Park below. Inside, updated homes blend modern design and comfort to create an ideal living environment in the center of historic Hyde Park.None",Kansas City,MO,08/08/2014 10:17:03.304197,08/09/2014 10:16:18.473198
17703595,2,910,"Located in the Westchase District of Houston, Texas, the Aberdeen Apartments is a magnificent community where tranquility and comfort are a way of life. At the Aberdeen Apartments, you can relax by one of our three sparkling swimming pools, go for a swim, exercise in our 24 hour state-of-the-art fitness center, or join friends and neighbors for a game of tennis or sand volleyball. The Aberdeen Apartments features 14 distinctive floor plans designed for style and comfort. Conveniently located on Richmond Avenue between Briapark and Gessner, the Aberdeen Apartments is just moments away from shopping, entertainment, and a variety of restaurants. Experience all this and much more. Call The Aberdeen Apartments your home, today!None",Houston,TX,08/04/2014 14:06:46.141974,08/09/2014 10:16:00.449515
17003635,2,1025,"
 
 Come visit your new home! Open house hours: 
 

 Wednesday: 11 AM - 7 PM 
Saturday and Sunday: 10 AM - 4 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

 
 Features Include: 
 

 
	 Fridge and Stove 
	 Balcony 
	 Heated Indoor Parking 
	 Garbage Chute on Each Floor 
	 Storage 
	 Video Surveillance 
	 On-site Maintenance Staff 
	 On-site Smart Card Laundry Facilities 
	 Renovated Kitchen and Bathrooms 
 
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
 
 
 Come visit your new home! Open house hours: 
 

 Wednesday: 11 AM - 7 PM 
Saturday and Sunday: 10 AM - 4 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

 
 Features Include: 
 

 
	 Fridge and Stove 
	 Balcony 
	 Heated Indoor Parking 
	 Garbage Chute on Each Floor 
	 Storage 
	 Video Surveillance 
	 On-site Maintenance Staff 
	 On-site Smart Card Laundry Facilities 
	 Renovated Kitchen and Bathrooms 
 
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
 
 
 Come visit your new home! Open house hours: 
 

 Wednesday: 11 AM - 7 PM 
Saturday and Sunday: 10 AM - 4 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

 
 Features Include: 
 

 
	 Fridge and Stove 
	 Balcony 
	 Heated Indoor Parking 
	 Garbage Chute on Each Floor 
	 Storage 
	 Video Surveillance 
	 On-site Maintenance Staff 
	 On-site Smart Card Laundry Facili",Côte Saint-Luc,QC,06/28/2014 10:18:20.554451,08/31/2014 10:17:16.594546
17815158,2,975,"
 Rent today and receive 4 months of FREE Internet and TV service provided by Bell* (with 12 month contract) with TMN and HBO included! Immediate move-ins - ends August 7th! 

 
 Come visit your new home! Open house hours: 
 

 Monday, Wednesday, and Friday: 2 PM - 4 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Rideau Heights is a pleasant, quiet and tree shaded neighbourhood of Markers Acres and nestled in its lush woods you will find Virginia Street. Virginia Street s location in Kingston is convenient due to its close proximity to the 401 highway. 

 Featuring one and two-bedroom apartments, Virginia Street is an area that young professionals, retirees and young families are proud to call home. 

 
 Apartment Features 
 

 
	 Balcony 
	 Energy Efficient Unit 
	 Freshly Painted 
	 In-suite Storage 
	 Internet Ready 
	 Renovated Kitchen  Bathroom 
	 Upgraded Carpeting 
 

 
 Building Amenities 
 

 
	 24 Hour Emergency Service 
	 Courtyard / Gardens 
	 Laundry Facilities 
	 Pet Friendly 
	 Rental Office 
	 Secure Entrance 
	 Upgraded Common Areas 
	 Visitor Parking 
	 Rental Office at 80 Virginia 
 

 
 Area Attractions 
 

 
	 Cataraqui Conservation Authority 
	 King s Crossing Outlet Mall 
	 Shopper s Drug Mart 
	 Holiday Inn 
	 Days Inn 
	 Empire Theatre 
	 Boston Pizza 
	 East Side Mario s 
	 Swiss Chalet 
	 Canadian Tire 
	 Kingston Centre 
	 Curves 
	 YMCA 
 

 
 Please call our rental agent for more information and to set up a viewing. 
 

 
 To learn more about CLV Group and our apartments in Kingston, watch our informative video! 
 

 *E.  . O. E. Ask a rental agent for details. Limited time only, or while supplies last. Offer valid on select suites.  Offer valid on approved applications only. Offer requires 12 month contract with Bell services. Immediate and August 1 st , 2014 move-ins only. 
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
 
 Rent today and receive 4 months of FREE Internet and TV service provided by Bell* (with 12 month contract) with TMN and HBO included! Immediate move-ins - ends August 7th! 

 
 Come visit your new home! Open house hours: 
 

 Monday, Wednesday, and Friday: 2 PM - 4 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Rideau Heights is a pleasant, quiet and tree shaded neighbourhood of Markers Acres and nestled in its lush woods you will find Virginia Street. Virginia Street s location in Kingston is convenient due to its close proximity to the 401 highway. 

 Featuring one and two-bedroom apartments, Virginia Street is an area that young professionals, retirees and young families are proud to call home. 

 
 Apartment Features 
 

 
	 Balcony 
	 Energy Efficient Unit 
	 Freshly Painted 
	 In-suite Storage 
	 Internet Ready 
	 Renovated Kitchen  Bathroom 
	 Upgraded Carpeting 
 

 
 Building Amenities 
 

 
	 24 Hour Emergency Service 
	 Courtyard / Gardens 
	 Laundry Facilities 
	 Pet Friendly 
	 Rental Office 
	 Secure Entrance 
	 Upgraded Common Areas 
	 Visitor Parking 
	 Rental Office at 80 Virginia 
 

 
 Area Attractions 
 

 
	 Cataraqui Conservation Authority 
	 King s Crossing Outlet Mall 
	 Shopper s Drug Mart 
	 Holiday Inn 
	 Days Inn 
	 Empire Theatre 
	 Boston Pizza 
	 East Side Mario s 
	 Swiss Chalet 
	 Canadian Tire 
	 Kingston Centre 
	 Curves 
	 YMCA 
 

 
 Please call our rental agent for more information and to set up a viewing. 
 

 
 To learn more about CLV Group and our apartments in Kingston, watch our informative video! 
 

 *E.  . O. E. Ask a rental agent for details. Limited time only, or while supplies last. Offer valid on select suites.  Offer valid on approved applications only. Offer requires 12 month contract with Bell services. Immediate an",Kingston,ON,08/09/2014 10:17:12.313511,08/18/2014 11:37:43.094814
17815159,2,1995,"Captivating two bedroom, two bath gut rehab duplexed loft in the Buckingham lofts on Clark & Buckingham in Lakeview features large bedrooms, hardwood floors, new gourmet, kitchen, dishwasher, microwave, CA, new baths, large bedrooms, generous living space,great closet space, steps from el, buses, nightlife, shopping, bars and so much more!None",Chicago,IL,08/09/2014 10:17:20.534658,08/20/2014 10:17:06.550692
17815154,2,1400,"Dynamite two bedroom, one bath condo quality in Lincoln Square walkup near Winchester & Farragut features beautiful hardwood floors, gourmet kitchen with sparkling granite counters, dishwasher, central air, large bedrooms, large combination living and dining rooms, great closet space, tall ceilings, dogs OK, deck, yard, easy street parking, close to el, shops, restaurants, bars and shopping!None",Chicago,IL,08/09/2014 10:16:43.918641,08/16/2014 10:16:10.421635
17380498,1,550,,Arlington,TX,07/17/2014 10:24:05.158304,08/25/2014 10:16:40.970169
17860030,1,775,"Call now to schedule a tour. (855) 213-2228

PRESTONWOOD TRAILS IS A HIDDEN TREASURE, NESTLED IN A PRESTIGIOUS RESIDENTIAL NEIGHBORHOOD. The lovely rambling grounds backed up to a gorgeous wooded area with a babbling brook that meanders through the tree studded community. The community is conveniently located near Valley View mall and the Galleria as well as Addison's best restaurants. Located in the Richardson school district, luxury and convenience combine elegantly in both one and two bedroom floor plans. Bright, oversized rooms are complimented by an abundance of closet space to provide beauty and practical living standards which far exceed the average.

Call now to schedule a tour. (855) 213-2228

Full Size Washer/Dryer Connections *
Kitchen Pantries *
Spacious Closets
Vaulted Ceilings *
Glass-enclosed Shower *
Mini Blinds and Vertical Blinds
Separate Dining Rooms W/Chandeliers *
Wood Burning Fireplaces *
Built-in Bookcases *
Dressing Areas W/Lighted Vanities
Pass-Through/Breakfast Bars
All Electric, Energy Efficient Kitchens
* In Select Units
Pet friendly, breed restrictions apply
Pet Policy: Call for Policy
24 Hour Maintenance
Swimming Pool W/Hot Tub
Patrolling Courtesy Officer
Two Laundry Facilities
24 Maintenance
Picnic Areas W/Grills
Controlled access Gates
Professional On-Site Management

Directions:
From I-635, take the Preston Rd exit. go north to Davenport take a right to Keller Springs. Turn left on Keller Springs and Prestonwood Trails will be on your right.

A quick legal notice: A quick legal notice: A quick legal notice: Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.None",Dallas,TX,08/12/2014 07:46:02.140722,
17380009,1,785,,Northlake,TX,07/17/2014 10:22:51.297277,08/25/2014 10:17:32.183223
17379882,1,535,,Dallas,TX,07/17/2014 10:22:22.750237,08/25/2014 10:16:33.357808
